,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipcover,windspeed,winddir,cloudcover,solarenergy,uvindex,moonphase,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow
1421,1388102400.0,11.6,0.4,5.4,11.6,-2.3,4.4,-4.83,48.5,0.0,0.0,10.1,103.6,21.2,12.4,5,0.83,0,1,0,0
1422,1388188800.0,11.7,1.9,5.6,11.7,-0.2,4.6,-2.8,56.3,0.0,0.0,11.2,322.6,11.4,13.6,6,0.86,0,0,0,0
1423,1388275200.0,13.7,0.6,5.9,13.7,-2.2,4.7,-4.83,36.1,0.0,0.0,10.8,346.2,0.0,15.6,7,0.89,0,0,0,0
1424,1388361600.0,13.5,1.3,5.7,13.5,-2.1,4.5,-4.83,41.4,0.3,12.5,14.8,127.5,9.4,15.1,7,0.93,0,0,1,0
1425,1388448000.0,9.2,-0.3,3.8,8.8,-5.2,1.9,0.9,82.2,4.5,83.33,23.0,91.4,44.6,8.8,4,0.96,0,0,1,0
1426,1388534400.0,12.1,2.6,6.2,12.1,0.7,5.4,-0.1,65.1,0.0,0.0,10.8,107.2,15.9,12.4,5,0.0,0,0,0,0
1427,1391212800.0,16.0,2.4,7.6,16.0,0.3,6.5,-4.83,41.9,0.0,0.0,12.2,322.7,0.0,15.6,7,0.03,0,0,0,0
1428,1393632000.0,17.1,3.8,8.6,17.1,1.9,8.0,-4.83,37.5,0.0,0.0,12.2,317.7,0.0,15.8,7,0.06,0,0,0,0
1429,1396310400.0,13.6,2.8,6.8,13.6,0.9,6.1,-4.83,41.7,0.0,0.0,14.4,277.2,0.0,15.5,7,0.1,0,0,0,0
1430,1398902400.0,12.5,0.8,5.4,12.5,-1.8,4.2,-3.7,54.2,0.0,0.0,13.7,296.6,5.5,13.8,6,0.13,0,0,0,0
1431,1401580800.0,11.1,0.1,4.1,11.1,-2.9,2.6,-4.83,52.7,0.0,0.0,15.8,292.1,2.7,14.6,6,0.16,0,0,0,0
1432,1404172800.0,12.1,0.8,5.5,12.1,-1.1,4.9,-4.83,39.9,0.0,0.0,9.4,300.4,54.2,12.4,6,0.2,0,1,0,0
1433,1406851200.0,13.8,1.5,6.7,13.8,-1.3,5.6,-4.83,43.1,0.0,0.0,9.0,25.8,59.6,10.9,5,0.25,0,1,0,0
1434,1409529600.0,10.2,2.5,5.2,10.2,0.3,4.3,-1.2,64.2,0.0,0.0,12.2,59.4,41.0,10.8,5,0.26,0,1,0,0
1435,1412121600.0,11.2,0.7,5.1,11.2,-1.7,3.8,-0.4,70.4,0.2,8.33,15.5,124.7,21.4,13.0,6,0.3,0,0,1,0
1436,1414800000.0,8.2,1.5,4.0,6.4,1.1,3.1,1.3,83.9,7.3,70.83,10.1,183.9,44.6,9.4,5,0.33,0,0,1,0
1437,1417392000.0,14.4,-1.2,5.8,14.4,-1.2,5.7,-3.9,53.5,0.0,0.0,15.5,281.0,36.8,15.6,7,0.37,0,1,0,0
1438,1389571200.0,15.5,3.6,7.9,15.5,1.3,7.0,-2.8,49.0,0.0,0.0,13.3,333.7,84.6,11.2,6,0.4,0,1,0,0
1439,1389657600.0,14.9,3.8,8.3,14.9,2.0,7.7,-0.9,54.5,0.0,0.0,9.4,326.1,47.2,12.7,6,0.43,0,1,0,0
1440,1389744000.0,13.8,3.4,7.2,13.8,1.9,6.5,-1.6,56.3,0.0,0.0,16.6,165.7,8.9,14.8,7,0.47,0,0,0,0
1441,1389830400.0,14.6,2.7,7.3,14.6,1.0,6.7,-1.5,56.2,0.0,0.0,14.0,218.1,40.7,15.3,7,0.5,0,1,0,0
1442,1389916800.0,12.7,3.4,6.9,12.7,1.7,6.5,-0.7,60.2,0.1,4.17,17.6,146.0,90.1,10.4,5,0.54,0,0,1,0
1443,1390003200.0,7.1,0.1,2.9,4.0,-4.4,0.1,1.2,89.2,36.9,70.83,21.2,97.6,71.4,8.3,4,0.57,0,0,1,0
1444,1390089600.0,12.9,0.1,5.6,12.9,-2.5,4.6,-0.8,65.1,0.0,0.0,14.8,294.2,11.4,15.9,7,0.6,0,0,0,0
1445,1390176000.0,16.0,3.1,8.7,16.0,0.9,8.3,-3.3,44.2,3.9,12.5,12.2,218.3,49.6,16.3,7,0.64,0,0,1,0
1446,1390262400.0,15.3,4.4,8.4,15.3,2.5,7.7,-1.6,53.3,0.0,0.0,11.9,122.8,94.4,12.9,6,0.67,1,0,0,0
1447,1390348800.0,12.8,1.5,5.6,12.8,-3.1,3.7,1.8,78.0,7.9,70.83,18.7,102.4,79.6,8.1,5,0.71,0,0,1,0
1448,1390435200.0,12.9,2.3,6.9,12.9,-0.6,6.1,2.0,73.1,3.2,25.0,11.2,114.4,31.7,13.8,6,0.74,0,0,1,0
1449,1390521600.0,14.0,3.3,7.5,14.0,1.7,6.7,0.3,62.8,0.0,0.0,11.9,320.8,5.6,16.3,7,0.75,0,0,0,0
1450,1390608000.0,13.9,0.9,6.5,13.9,-1.9,5.4,-3.4,52.2,0.0,0.0,10.1,350.9,54.2,11.4,6,0.81,0,1,0,0
1451,1390694400.0,14.8,2.9,7.5,14.8,0.5,6.6,-4.1,45.8,0.0,0.0,10.4,0.2,55.8,12.5,5,0.84,0,1,0,0
1452,1390780800.0,15.3,1.3,7.0,15.3,-1.4,6.0,-2.4,54.0,0.0,0.0,17.3,302.7,0.0,17.6,8,0.88,0,0,0,0
1453,1390867200.0,16.8,1.0,8.1,16.8,-2.1,7.0,-4.83,42.2,0.0,0.0,12.6,332.4,48.7,17.0,7,0.91,0,1,0,0
1454,1390953600.0,13.4,3.8,8.0,13.4,3.8,7.9,-1.8,51.1,0.0,0.0,13.0,223.6,74.9,10.6,5,0.94,0,1,0,0
1455,1391040000.0,15.0,0.3,6.8,15.0,-2.7,5.8,-2.6,53.6,0.0,0.0,12.6,306.3,0.1,17.6,8,0.98,0,0,0,0
1456,1391126400.0,15.3,2.2,7.4,15.3,0.2,6.7,-1.6,55.3,0.0,0.0,13.3,285.4,1.9,17.5,8,0.0,0,0,0,0
1457,1388620800.0,15.8,2.7,8.2,15.8,0.4,7.3,-2.2,50.8,0.0,0.0,13.0,310.7,31.0,17.7,8,0.05,0,1,0,0
1458,1391299200.0,17.8,2.9,9.4,17.8,0.4,8.6,-2.9,45.3,0.0,0.0,12.2,328.0,51.9,18.1,8,0.08,0,1,0,0
1459,1393718400.0,16.9,4.0,9.4,16.9,1.3,8.5,0.4,56.8,0.0,0.0,15.1,340.1,88.2,13.3,7,0.11,0,1,0,0
1460,1396396800.0,16.4,3.5,8.8,16.4,1.4,8.0,1.3,62.7,0.0,0.0,14.4,304.6,45.8,15.7,7,0.14,0,1,0,0
1461,1398988800.0,10.2,3.2,6.5,10.2,1.3,5.8,2.8,78.3,0.0,0.0,9.7,334.3,62.5,8.3,3,0.18,0,1,0,0
1462,1401667200.0,15.4,2.0,7.4,15.4,-0.1,6.3,-1.9,57.9,0.4,16.67,13.7,323.9,34.1,16.2,7,0.21,0,0,1,0
1463,1404259200.0,13.3,3.6,7.4,13.3,1.8,6.7,4.3,81.6,10.7,100.0,18.4,168.4,49.7,12.9,6,0.25,0,0,1,0
1464,1406937600.0,13.5,2.7,7.3,13.5,0.7,6.9,1.7,71.4,0.1,4.17,13.3,258.9,9.4,18.6,8,0.28,0,0,1,0
1465,1409616000.0,12.4,2.0,5.9,12.4,0.5,5.4,-2.2,57.9,0.0,0.0,15.5,221.1,7.5,18.3,7,0.31,0,0,0,0
1466,1412208000.0,13.1,-0.4,5.0,13.1,-3.1,3.8,-4.83,53.5,0.0,0.0,19.4,137.5,53.0,13.0,6,0.34,0,1,0,0
1467,1414886400.0,9.9,0.4,4.2,8.2,-1.7,2.4,-2.1,66.8,0.9,16.67,13.3,234.0,35.1,16.5,7,0.38,0,0,1,0
1468,1417478400.0,13.9,-1.2,5.5,13.9,-4.2,4.2,-4.83,50.7,0.3,12.5,14.8,301.2,0.0,20.2,8,0.41,0,0,1,0
1469,1392249600.0,15.4,1.3,7.2,15.4,-1.1,6.1,-3.3,51.2,5.0,25.0,18.0,145.2,21.6,19.7,8,0.44,0,0,1,0
1470,1392336000.0,10.2,2.5,5.4,10.2,-0.3,3.8,2.9,84.7,18.9,100.0,13.7,148.0,59.5,12.4,6,0.48,0,0,1,0
1471,1392422400.0,4.6,0.5,2.5,2.5,-1.7,0.5,1.7,93.9,25.1,100.0,17.3,172.9,84.3,6.8,3,0.5,0,0,1,0
1472,1392508800.0,7.9,-3.3,2.1,6.1,-6.6,0.3,-3.7,67.6,1.6,33.33,10.8,303.9,21.3,17.5,7,0.54,0,0,1,0
1473,1392595200.0,13.9,-1.4,4.9,13.9,-1.7,4.3,-4.6,54.3,0.6,12.5,15.8,294.7,1.7,21.1,9,0.58,0,0,1,0
1474,1392681600.0,17.2,0.0,7.7,17.2,-3.5,6.5,-4.6,43.6,0.0,0.0,11.5,6.7,28.3,21.1,9,0.61,0,1,0,0
1475,1392768000.0,15.2,5.3,8.5,15.2,4.4,8.5,-1.7,50.1,0.0,0.0,13.0,254.9,58.2,15.9,8,0.65,0,1,0,0
1476,1392854400.0,15.6,3.0,8.5,15.6,0.9,7.7,-1.3,52.0,0.0,0.0,13.0,259.1,6.2,20.8,9,0.68,0,0,0,0
1477,1392940800.0,15.7,2.6,8.4,15.7,0.2,7.5,-0.5,56.5,0.0,0.0,13.3,139.4,13.7,20.6,9,0.72,0,0,0,0
1478,1393027200.0,13.3,2.6,7.2,13.3,0.4,6.4,2.6,74.3,1.3,16.67,11.5,164.7,32.8,16.9,7,0.75,0,0,1,0
1479,1393113600.0,13.6,4.2,8.0,13.6,3.2,7.8,2.1,68.2,0.0,0.0,10.8,261.0,15.2,17.6,7,0.79,0,0,0,0
1480,1393200000.0,16.6,1.8,9.0,16.6,-1.2,8.1,0.6,59.1,0.0,0.0,14.8,280.2,26.8,21.2,9,0.82,0,1,0,0
1481,1393286400.0,16.5,6.1,10.5,16.5,5.0,10.4,1.8,56.0,0.0,0.0,14.4,181.1,64.1,20.1,8,0.86,0,1,0,0
1482,1393372800.0,15.3,3.4,9.0,15.3,0.9,8.2,1.8,63.2,0.1,4.17,14.4,134.1,48.7,19.0,8,0.89,0,0,1,0
1483,1393459200.0,11.3,5.1,7.7,11.3,3.6,7.1,4.8,82.4,13.0,66.67,14.4,176.6,68.1,11.1,5,0.93,0,0,1,0
1484,1393545600.0,13.0,3.1,7.2,13.0,0.6,6.1,3.6,80.1,5.8,62.5,12.2,115.5,71.0,12.2,7,0.96,0,0,1,0
1485,1388707200.0,11.2,3.6,6.9,11.2,2.0,6.3,3.2,79.6,21.6,87.5,11.9,160.4,54.8,17.3,7,0.0,0,0,1,0
1486,1391385600.0,10.6,1.9,5.7,10.6,-0.4,4.6,2.6,81.6,1.8,25.0,14.0,168.6,43.5,15.5,7,0.03,0,0,1,0
1487,1393804800.0,15.0,1.7,7.7,15.0,-0.4,7.0,0.4,63.3,0.0,0.0,11.5,282.0,37.5,22.2,9,0.06,0,1,0,0
1488,1396483200.0,13.3,5.0,8.5,13.3,3.4,7.9,1.7,63.9,0.0,0.0,6.8,336.9,83.0,10.7,4,0.1,0,1,0,0
1489,1399075200.0,12.4,4.1,7.1,12.4,2.9,6.6,1.4,67.9,0.2,8.33,11.5,323.7,76.7,11.0,6,0.13,0,0,1,0
1490,1401753600.0,13.6,1.7,6.9,13.6,-0.4,5.9,0.1,64.4,0.0,0.0,14.8,295.4,38.3,20.5,8,0.16,0,1,0,0
1491,1404345600.0,15.4,2.0,8.1,15.4,-0.2,7.1,0.1,59.4,0.0,0.0,14.0,287.7,6.5,23.3,9,0.19,0,0,0,0
1492,1407024000.0,16.6,2.9,9.1,16.6,0.9,8.3,0.4,57.1,0.0,0.0,16.9,284.6,2.5,23.5,9,0.25,0,0,0,0
1493,1409702400.0,16.5,4.5,10.1,16.5,2.7,9.6,2.3,59.5,0.0,0.0,15.5,219.5,60.0,20.0,8,0.26,0,1,0,0
1494,1412294400.0,15.0,5.1,9.9,15.0,3.4,9.4,3.1,64.7,0.2,8.33,7.6,77.1,47.0,18.1,7,0.29,0,0,1,0
1495,1414972800.0,15.1,4.8,9.2,15.1,2.4,8.4,2.9,65.9,10.6,70.83,10.8,90.8,70.6,15.2,8,0.32,0,0,1,0
1496,1417564800.0,14.6,3.7,9.0,14.6,1.9,8.3,3.7,70.7,2.8,33.33,13.7,117.1,38.5,17.5,7,0.36,0,0,1,0
1497,1394668800.0,17.6,4.3,10.4,17.6,2.3,9.6,1.3,55.7,0.0,0.0,12.6,304.7,49.0,20.3,8,0.39,0,1,0,0
1498,1394755200.0,19.8,6.2,12.2,19.8,4.9,11.7,1.3,49.1,0.0,0.0,13.0,277.4,0.0,24.9,10,0.42,0,0,0,0
1499,1394841600.0,20.3,6.4,13.0,20.3,4.7,12.6,3.8,55.3,0.0,0.0,14.4,292.7,57.7,19.6,8,0.45,0,1,0,0
1500,1394928000.0,21.9,9.6,14.7,21.9,8.9,14.6,5.3,55.5,0.0,0.0,20.5,284.1,9.7,24.5,9,0.5,0,0,0,0
1501,1395014400.0,21.9,8.5,14.6,21.9,7.1,14.4,5.1,56.1,4.7,50.0,18.0,283.4,41.9,21.9,9,0.52,0,0,1,0
1502,1395100800.0,17.9,8.9,12.9,17.9,7.6,12.6,6.7,67.8,4.7,33.33,20.2,172.2,39.9,18.7,7,0.56,0,0,1,0
1503,1395187200.0,17.7,6.6,11.3,17.7,5.1,10.8,3.2,60.4,0.0,0.0,19.1,253.1,4.8,24.0,9,0.59,0,0,0,0
1504,1395273600.0,18.1,5.3,11.6,18.1,5.3,11.6,1.8,53.6,0.0,0.0,20.5,256.7,50.3,21.8,8,0.63,0,1,0,0
1505,1395360000.0,17.5,8.0,12.2,17.5,7.0,12.1,2.4,53.4,0.0,0.0,14.4,262.2,60.6,16.0,6,0.66,0,1,0,0
1506,1395446400.0,19.0,6.5,12.3,19.0,4.9,12.0,2.6,53.5,0.0,0.0,19.8,263.4,11.2,23.1,9,0.7,0,0,0,0
1507,1395532800.0,19.2,5.1,11.9,19.2,2.9,11.4,3.7,60.2,0.4,8.33,11.9,157.1,57.6,20.1,9,0.73,0,0,1,0
1508,1395619200.0,18.0,8.2,12.5,18.0,6.9,12.2,5.6,64.7,0.9,25.0,9.0,250.0,55.2,18.8,9,0.75,0,0,1,0
1509,1395705600.0,20.5,6.3,13.5,20.5,4.3,13.1,5.3,62.4,0.0,0.0,16.2,259.8,21.6,25.0,10,0.8,0,1,0,0
1510,1395792000.0,20.7,8.9,14.2,20.7,7.7,13.9,5.3,58.2,0.0,0.0,13.7,305.7,89.2,18.4,8,0.84,0,1,0,0
1511,1395878400.0,18.5,9.8,13.3,18.5,8.8,13.2,6.3,64.2,0.6,20.83,10.1,327.2,88.9,14.4,6,0.88,0,0,1,0
1512,1395964800.0,20.5,8.5,13.9,20.5,7.2,13.4,5.0,58.4,0.0,0.0,16.2,318.1,65.3,19.5,7,0.91,0,1,0,0
1513,1396051200.0,21.6,8.5,14.2,21.6,7.0,13.8,3.5,52.0,0.7,16.67,19.4,288.0,11.5,26.0,10,0.95,0,0,1,0
1514,1396137600.0,21.7,9.1,14.4,21.7,8.3,14.2,3.5,52.1,0.0,0.0,20.2,276.3,14.1,26.7,10,0.98,0,0,0,0
1515,1396224000.0,21.7,8.6,14.4,21.7,8.0,14.3,2.2,46.4,0.0,0.0,21.6,273.7,19.3,26.6,10,0.0,0,0,0,0
1516,1388793600.0,21.6,9.3,14.6,21.6,8.8,14.5,1.4,43.3,0.0,0.0,21.6,265.1,1.1,27.3,10,0.05,0,0,0,0
1517,1391472000.0,21.7,8.6,14.6,21.7,7.8,14.3,1.8,45.2,0.7,8.33,20.5,272.2,31.8,25.4,10,0.08,0,0,1,0
1518,1393891200.0,20.1,6.4,13.1,20.1,4.5,12.5,4.6,60.5,4.4,41.67,18.4,269.7,13.4,25.5,10,0.11,0,0,1,0
1519,1396569600.0,21.8,10.0,15.6,21.8,9.6,15.6,4.5,49.9,0.3,12.5,17.3,269.3,50.2,20.8,8,0.14,0,0,1,0
1520,1399161600.0,24.4,10.8,16.9,24.4,10.8,16.9,5.7,49.6,0.0,0.0,25.6,265.0,13.1,26.1,10,0.18,0,0,0,0
1521,1401840000.0,25.0,11.5,17.8,25.0,11.5,17.8,5.9,48.8,0.1,4.17,18.7,272.3,19.3,25.1,9,0.21,0,0,1,0
1522,1404432000.0,22.7,10.6,16.3,22.7,10.6,16.3,5.6,51.7,3.0,66.67,17.3,204.7,17.2,24.0,9,0.25,0,0,1,0
1523,1407110400.0,23.8,8.3,15.7,23.8,6.7,15.3,3.7,48.7,0.0,0.0,17.6,198.8,0.4,28.0,10,0.27,0,0,0,0
1524,1409788800.0,22.4,9.7,15.2,22.4,9.2,15.2,2.6,45.8,0.0,0.0,23.4,257.9,0.4,28.3,10,0.31,0,0,0,0
1525,1412380800.0,22.6,9.0,15.4,22.6,8.5,15.3,-0.1,38.0,0.0,0.0,23.4,253.2,13.7,28.3,10,0.34,0,0,0,0
1526,1415059200.0,23.5,10.8,16.4,23.5,10.8,16.4,1.6,39.6,0.0,0.0,22.7,241.8,41.2,26.6,9,0.37,0,1,0,0
1527,1417651200.0,22.5,9.5,15.6,22.5,8.4,15.5,1.9,41.8,0.0,0.0,24.5,217.3,32.9,25.3,10,0.4,0,1,0,0
1528,1397347200.0,21.5,8.4,12.6,21.5,7.0,12.2,3.0,55.3,2.3,37.5,17.3,46.4,36.7,16.1,8,0.43,0,0,1,0
1529,1397433600.0,23.3,8.7,15.4,23.3,7.5,15.1,3.0,46.5,0.0,0.0,23.0,278.8,25.4,27.4,10,0.47,0,1,0,0
1530,1397520000.0,24.4,9.9,16.6,24.4,8.9,16.6,4.1,47.0,0.0,0.0,20.5,263.7,51.7,25.9,10,0.5,0,1,0,0
1531,1397606400.0,22.6,12.0,16.3,22.6,12.0,16.3,5.8,52.9,0.2,8.33,20.5,258.6,48.3,25.2,10,0.53,0,0,1,0
1532,1397692800.0,22.7,9.4,15.8,22.7,8.4,15.6,5.1,52.1,2.1,29.17,15.5,242.9,27.0,26.3,9,0.57,0,0,1,0
1533,1397779200.0,15.9,9.7,12.0,15.9,8.3,11.8,6.1,68.4,2.7,54.17,18.7,97.7,86.2,8.5,3,0.61,0,0,1,0
1534,1397865600.0,20.2,9.4,13.9,20.2,8.4,13.7,6.9,65.5,3.8,87.5,14.4,163.4,46.8,23.1,9,0.64,0,0,1,0
1535,1397952000.0,22.8,7.2,15.1,22.8,5.7,14.8,4.3,54.1,0.0,0.0,18.0,259.3,4.3,29.3,10,0.68,0,0,0,0
1536,1398038400.0,25.0,10.0,17.2,25.0,8.9,17.1,2.9,42.3,0.0,0.0,19.4,265.0,41.6,29.2,10,0.71,0,1,0,0
1537,1398124800.0,25.6,12.6,17.9,25.6,12.6,17.9,3.4,41.0,0.0,0.0,25.2,265.4,74.9,26.9,10,0.75,0,1,0,0
1538,1398211200.0,24.2,11.7,17.5,24.2,11.7,17.5,5.2,47.1,0.0,0.0,18.4,257.0,23.6,25.7,9,0.79,0,1,0,0
1539,1398297600.0,24.9,11.3,17.9,24.9,11.3,17.9,6.3,49.9,0.0,0.0,25.9,266.5,7.2,28.5,10,0.82,0,0,0,0
1540,1398384000.0,26.4,12.8,19.2,26.4,12.8,19.2,5.6,43.7,0.0,0.0,23.0,272.9,42.7,26.7,9,0.86,0,1,0,0
1541,1398470400.0,26.8,13.0,19.6,26.7,13.0,19.6,5.6,43.2,0.0,0.0,19.8,265.2,6.9,29.5,10,0.89,0,0,0,0
1542,1398556800.0,26.9,12.4,19.6,26.5,12.4,19.5,3.8,38.7,0.0,0.0,19.8,250.4,8.7,29.5,10,0.93,0,0,0,0
1543,1398643200.0,28.3,13.9,20.6,26.9,13.9,20.3,3.9,36.4,0.0,0.0,24.5,256.3,7.9,29.6,10,0.96,0,0,0,0
1544,1398729600.0,29.4,13.5,21.5,27.7,13.5,21.0,3.1,33.2,0.0,0.0,21.6,257.7,3.2,29.9,10,0.0,0,0,0,0
1545,1398816000.0,29.8,15.0,22.2,28.0,15.0,21.7,2.7,30.3,0.0,0.0,24.1,248.1,64.4,29.2,10,0.03,0,1,0,0
1546,1388880000.0,30.1,16.1,22.8,28.2,16.1,22.3,4.3,32.0,0.0,0.0,27.0,251.4,37.7,28.2,10,0.06,0,1,0,0
1547,1391558400.0,29.2,16.1,22.5,27.6,16.1,22.1,4.9,33.9,0.1,4.17,25.6,224.6,64.4,24.7,10,0.1,0,0,1,0
1548,1393977600.0,25.7,17.5,20.9,25.7,17.5,20.9,6.4,40.9,2.6,50.0,21.2,255.2,65.3,21.5,8,0.13,0,0,1,0
1549,1396656000.0,26.5,14.7,20.6,26.5,14.7,20.6,7.2,44.0,1.3,41.67,20.5,245.8,27.8,24.7,9,0.16,0,0,1,0
1550,1399248000.0,21.9,14.5,17.9,21.9,14.5,17.9,9.9,61.0,0.8,33.33,13.7,238.6,72.3,13.5,5,0.19,0,0,1,0
1551,1401926400.0,22.8,13.7,17.8,22.8,13.7,17.8,10.3,63.9,3.8,45.83,15.8,247.9,59.0,18.7,7,0.23,0,0,1,0
1552,1404518400.0,25.0,13.6,19.1,25.0,13.6,19.1,10.1,58.5,0.0,0.0,20.9,255.7,20.1,24.9,9,0.25,0,1,0,0
1553,1407196800.0,28.7,14.9,20.9,27.3,14.9,20.6,7.4,45.8,0.0,0.0,28.1,267.1,4.3,30.0,10,0.29,0,0,0,0
1554,1409875200.0,28.2,14.0,20.8,26.8,14.0,20.5,4.4,38.0,0.3,12.5,22.7,261.4,2.4,30.1,10,0.32,0,0,1,0
1555,1412467200.0,29.5,14.1,21.5,27.7,14.1,21.1,3.0,33.1,0.0,0.0,20.2,240.2,7.4,30.3,10,0.35,0,0,0,0
1556,1415145600.0,27.1,13.7,20.2,26.3,13.7,20.1,5.0,39.3,0.2,4.17,21.6,250.8,15.8,27.2,10,0.39,0,0,1,0
1557,1417737600.0,23.0,15.1,19.0,23.0,15.1,19.0,7.7,49.4,3.0,41.67,14.0,219.0,58.7,19.0,7,0.42,0,0,1,0
1558,1399939200.0,19.7,12.3,16.1,19.7,12.3,16.1,9.4,66.5,5.3,70.83,15.1,165.7,69.2,16.3,6,0.45,0,0,1,0
1559,1400025600.0,25.7,10.8,17.9,25.7,10.8,17.9,4.8,47.6,0.3,12.5,24.1,271.0,12.6,30.6,10,0.48,0,0,1,0
1560,1400112000.0,26.4,11.3,18.5,26.4,11.3,18.5,5.1,45.1,0.0,0.0,24.1,271.0,20.5,29.9,10,0.5,0,1,0,0
1561,1400198400.0,28.4,12.7,20.3,27.0,12.7,20.0,5.3,41.7,0.0,0.0,24.5,257.5,18.1,31.0,10,0.55,0,0,0,0
1562,1400284800.0,27.6,14.7,20.7,26.6,14.7,20.6,7.7,46.0,0.0,0.0,22.0,263.6,14.1,28.6,10,0.59,0,0,0,0
1563,1400371200.0,29.2,14.5,21.3,27.6,14.5,20.9,6.0,40.3,0.0,0.0,27.4,271.1,16.9,30.7,10,0.62,0,0,0,0
1564,1400457600.0,29.4,15.1,21.6,27.7,15.1,21.1,4.4,36.1,0.0,0.0,24.5,263.8,3.1,31.0,10,0.66,0,0,0,0
1565,1400544000.0,29.9,15.6,21.9,28.0,15.6,21.5,2.0,29.8,0.0,0.0,25.9,240.2,4.7,30.8,10,0.7,0,0,0,0
1566,1400630400.0,28.5,15.7,21.5,27.1,15.7,21.2,5.3,37.4,0.0,0.0,26.6,257.9,10.7,29.6,10,0.75,0,0,0,0
1567,1400716800.0,30.1,15.7,22.6,28.2,15.7,22.0,4.0,32.3,0.0,0.0,26.3,261.8,1.9,30.8,10,0.77,0,0,0,0
1568,1400803200.0,31.2,15.4,23.6,29.1,15.4,23.0,4.1,30.0,0.0,0.0,25.2,234.1,2.0,30.1,10,0.8,0,0,0,0
1569,1400889600.0,28.2,18.2,22.5,27.0,18.2,22.2,5.9,35.2,1.1,20.83,22.3,222.8,13.7,27.7,9,0.84,0,0,1,0
1570,1400976000.0,29.2,13.4,22.0,27.6,13.4,21.6,5.2,35.8,1.1,29.17,23.4,213.5,14.3,28.9,10,0.87,0,0,1,0
1571,1401062400.0,25.2,16.2,20.7,25.2,16.2,20.7,7.8,45.0,4.6,29.17,16.2,243.4,20.7,25.5,9,0.91,0,0,1,0
1572,1401148800.0,26.8,13.6,20.4,26.6,13.6,20.4,8.3,48.7,0.6,12.5,24.1,251.9,16.5,28.0,10,0.95,0,0,1,0
1573,1401235200.0,28.4,15.0,21.9,27.1,15.0,21.7,7.3,41.7,0.0,0.0,25.9,251.6,16.4,29.1,10,0.98,0,0,0,0
1574,1401321600.0,31.5,17.1,24.3,29.4,17.1,23.5,4.7,30.6,0.0,0.0,24.5,254.0,4.2,30.5,10,0.0,0,0,0,0
1575,1401408000.0,32.4,16.2,24.7,30.2,16.2,23.9,5.0,30.4,2.0,25.0,27.0,244.4,3.1,29.5,10,0.05,0,0,1,0
1576,1401494400.0,32.2,16.7,24.5,30.0,16.7,23.8,7.5,37.3,7.7,37.5,22.7,242.6,1.2,30.6,10,0.08,0,0,1,0
1577,1388966400.0,29.9,16.4,22.8,28.3,16.4,22.4,9.3,45.8,15.4,25.0,21.6,272.7,1.8,30.5,10,0.11,0,0,1,0
1578,1391644800.0,29.0,16.0,22.3,27.7,16.0,22.0,10.0,48.8,0.4,8.33,20.5,259.0,11.1,29.3,10,0.15,0,0,1,0
1579,1394064000.0,30.4,15.1,23.1,28.6,15.1,22.6,8.3,43.2,0.0,0.0,21.6,246.5,1.1,31.4,10,0.18,0,0,0,0
1580,1396742400.0,31.5,15.4,23.8,29.5,15.4,23.1,7.7,40.0,0.0,0.0,22.3,255.4,0.5,31.5,10,0.21,0,0,0,0
1581,1399334400.0,32.6,16.1,24.9,30.5,16.1,24.1,8.4,38.8,0.0,0.0,23.0,251.1,2.5,31.1,10,0.24,0,0,0,0
1582,1402012800.0,33.9,19.0,26.3,31.6,19.0,25.4,7.5,33.5,0.0,0.0,25.9,264.6,0.6,31.4,10,0.25,0,0,0,0
1583,1404604800.0,33.6,17.8,26.2,31.2,17.8,25.2,6.5,32.3,0.0,0.0,25.6,266.4,3.0,30.9,10,0.31,0,0,0,0
1584,1407283200.0,33.5,19.6,26.1,31.0,19.6,25.2,4.4,28.3,0.0,0.0,27.7,266.6,0.9,30.8,10,0.34,0,0,0,0
1585,1409961600.0,34.0,20.6,26.5,31.4,20.6,25.4,2.4,23.1,0.0,0.0,28.1,259.5,4.6,30.4,10,0.37,0,0,0,0
1586,1412553600.0,33.3,18.8,26.1,30.8,18.8,25.1,1.4,22.2,0.0,0.0,27.0,262.0,2.5,31.0,10,0.41,0,0,0,0
1587,1415232000.0,33.5,19.7,26.1,31.0,19.7,25.1,-1.6,17.9,0.0,0.0,32.0,270.4,0.5,31.3,10,0.44,0,0,0,0
1588,1417824000.0,31.6,19.0,24.9,29.5,19.0,24.1,2.0,23.6,0.9,12.5,28.8,267.8,4.8,30.0,10,0.47,0,0,1,0
1589,1402617600.0,29.4,16.9,23.3,28.0,16.9,22.9,8.5,40.4,0.3,12.5,28.1,263.8,21.4,25.8,10,0.5,0,0,1,0
1590,1402704000.0,28.9,17.1,23.2,27.8,17.1,23.0,11.7,50.7,0.0,0.0,24.1,249.0,24.9,25.0,9,0.54,0,1,0,0
1591,1402790400.0,31.0,18.1,24.6,29.9,18.1,24.3,13.1,51.2,0.0,0.0,26.6,247.0,29.0,25.8,10,0.57,0,1,0,0
1592,1402876800.0,31.0,19.5,25.1,30.2,19.5,24.9,14.4,53.7,4.3,58.33,23.0,250.3,23.1,24.8,9,0.61,0,0,1,0
